p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
5.12868748535179e-65,2.14447632062945,0.312,0.051,9.27369271101311e-61,IRF7 Dendritic,ADA
1.85679507408312e-64,1.98361641084453,0.507,0.126,3.3574568529571e-60,IRF7 Dendritic,CCDC69
4.92146075621547e-64,2.03926947568222,0.456,0.106,8.8989853393888e-60,IRF7 Dendritic,MYO1E
7.77009325211197e-64,2.191658929005,0.809,0.387,1.40498826184689e-59,IRF7 Dendritic,ZFP36
2.43656187447338e-62,1.96588241007105,0.47,0.112,4.40579118142277e-58,IRF7 Dendritic,IFI44L
2.51441962264969e-62,1.64029625318761,0.94,0.636,4.54657356167516e-58,IRF7 Dendritic,OGT
1.39824725472568e-61,1.80756318206526,0.437,0.099,2.52831068599498e-57,IRF7 Dendritic,KRT5
2.46530187442534e-61,2.06319825499329,0.679,0.252,4.4577588493359e-57,IRF7 Dendritic,UBE2J1
2.97315928627169e-61,1.86254611869433,0.484,0.119,5.37606662143647e-57,IRF7 Dendritic,FERMT3
6.03697029453459e-61,1.38057075442576,0.688,0.211,1.09160496865774e-56,IRF7 Dendritic,APBB1IP
1.34483065944373e-60,1.46222818208737,0.591,0.165,2.43172279840615e-56,IRF7 Dendritic,CD37
1.7055563149673e-60,2.54979381203197,0.558,0.181,3.08398692872387e-56,IRF7 Dendritic,IDH3A
6.41735270925263e-60,1.39317259312568,0.926,0.518,1.16038571688706e-55,IRF7 Dendritic,APP
8.85129005441396e-60,2.53269100433624,0.572,0.192,1.60049026763913e-55,IRF7 Dendritic,KCTD5
9.8795037306055e-60,1.8828490310394,0.26,0.039,1.78641186456809e-55,IRF7 Dendritic,HVCN1
2.57940439993145e-59,1.54678567939391,0.66,0.215,4.66407903595605e-55,IRF7 Dendritic,TPM2
2.38518154486983e-58,1.48554060779644,0.605,0.174,4.31288526943362e-54,IRF7 Dendritic,PARVG
2.4253153099943e-58,1.84398530722527,0.647,0.224,4.38545514353169e-54,IRF7 Dendritic,MDFIC
3.73963879188177e-57,1.7085167957554,0.674,0.236,6.76201486348062e-53,IRF7 Dendritic,FMNL3
3.21644330084775e-56,2.06861395377531,0.326,0.062,5.81597277659291e-52,IRF7 Dendritic,BTK
9.62761509031072e-56,1.58515983704021,0.553,0.158,1.74086536062998e-51,IRF7 Dendritic,GLIPR1
1.14272082000862e-55,2.03097491257038,0.544,0.167,2.06626778673959e-51,IRF7 Dendritic,TTC7A
6.64161555046878e-55,2.70475374224892,0.465,0.134,1.20093692383576e-50,IRF7 Dendritic,COBLL1
1.81994728932749e-54,1.81780764093398,0.614,0.213,3.29082868856197e-50,IRF7 Dendritic,IFNAR2
2.31677991455229e-54,1.92165524962506,0.712,0.299,4.18920144149345e-50,IRF7 Dendritic,OFD1
7.55227065812763e-54,1.51931530343277,0.512,0.141,1.36560158040264e-49,IRF7 Dendritic,FCER1G
1.7478375263201e-53,1.27531251322136,0.814,0.326,3.16043981509201e-49,IRF7 Dendritic,IKZF1
7.27005098344376e-53,2.40647188877637,0.26,0.045,1.3145706188263e-48,IRF7 Dendritic,GNA15
7.47500188802938e-53,2.44553060000792,0.4,0.1,1.35162984139347e-48,IRF7 Dendritic,SUSD1
5.18186054408048e-52,2.26311577966268,0.502,0.157,9.36984023580632e-48,IRF7 Dendritic,CORO1C
3.11032934266657e-51,1.93963712480368,0.628,0.235,5.62409751740969e-47,IRF7 Dendritic,USP24
5.57645568765404e-51,1.54396606005458,0.623,0.209,1.0083347174416e-46,IRF7 Dendritic,CCDC88B
3.6839384364839e-50,1.84183661226826,0.753,0.391,6.66129748085019e-46,IRF7 Dendritic,CD2AP
5.0134127540593e-50,1.10676570978611,0.633,0.205,9.06525294189003e-46,IRF7 Dendritic,ZEB2
1.0721351532998e-49,1.41384185654517,0.609,0.199,1.93863478419669e-45,IRF7 Dendritic,ARHGAP9
3.21555097886996e-49,2.25795071712688,0.316,0.068,5.81435927999265e-45,IRF7 Dendritic,GNG7
9.93304016664453e-49,2.42195068393223,0.414,0.115,1.79609232293266e-44,IRF7 Dendritic,OPN3
1.03428152190894e-48,1.92074040239831,0.302,0.06,1.87018784791575e-44,IRF7 Dendritic,SH2D3C
1.78628240151412e-48,2.15314077726878,0.544,0.197,3.22995583841784e-44,IRF7 Dendritic,SLC2A1
6.36594252446303e-48,1.22230377083669,0.777,0.321,1.1510897272734e-43,IRF7 Dendritic,SRGN
2.50678950644123e-47,2.55527085535501,0.335,0.078,4.53277678554703e-43,IRF7 Dendritic,DUSP5
2.91351388325005e-47,1.4874442347102,0.651,0.256,5.26821580369273e-43,IRF7 Dendritic,NRP1
3.48736301645485e-47,1.90158089599336,0.47,0.141,6.30584980635366e-43,IRF7 Dendritic,TBC1D4
1.13452931934317e-46,1.74114958396108,0.763,0.413,2.05145591523632e-42,IRF7 Dendritic,DBNL
1.62760027135351e-46,1.70358196341105,0.763,0.39,2.94302681066142e-42,IRF7 Dendritic,TRAF4
1.71423783994189e-46,1.76480773191863,0.721,0.352,3.09968486218293e-42,IRF7 Dendritic,B4GALT1
1.84631677735263e-46,1.9135402899649,0.707,0.35,3.33850999680902e-42,IRF7 Dendritic,CD164
2.41596480867369e-46,2.42910621618856,0.386,0.105,4.36854756704377e-42,IRF7 Dendritic,C12orf45
2.67769992441325e-46,1.9497827062693,0.591,0.23,4.84181700332403e-42,IRF7 Dendritic,SFT2D2
4.89168739568089e-46,2.0130250085658,0.577,0.229,8.84514914887019e-42,IRF7 Dendritic,UNC93B1
4.57077460829035e-45,1.45794552318425,0.665,0.267,8.2648746467106e-41,IRF7 Dendritic,MICAL1
7.36834317841861e-45,0.931720338818992,0.628,0.209,1.33234381352165e-40,IRF7 Dendritic,LTB
1.39503999938418e-44,1.68100274512899,0.642,0.279,2.52251132688647e-40,IRF7 Dendritic,STX7
6.2941391207338e-44,1.60592821738766,0.372,0.093,1.13810623581109e-39,IRF7 Dendritic,CPED1
7.66092831866327e-44,1.67511650627406,0.572,0.211,1.38524905858069e-39,IRF7 Dendritic,TACC1
3.27674634471318e-43,1.99082693340209,0.33,0.078,5.92501274051038e-39,IRF7 Dendritic,LRRK1
6.38503795758e-43,1.78714938060482,0.535,0.196,1.15454256348961e-38,IRF7 Dendritic,RNASET2
2.74823406835551e-42,2.38427230237752,0.419,0.131,4.96935684240044e-38,IRF7 Dendritic,BCL7A
3.82525104583109e-42,1.26423753016193,0.884,0.543,6.91681894107178e-38,IRF7 Dendritic,ZFP36L2
9.9162823411891e-42,1.71843099367955,0.54,0.198,1.79306217293381e-37,IRF7 Dendritic,DUSP22
1.51076779217771e-41,1.85203091358603,0.456,0.144,2.73177032181573e-37,IRF7 Dendritic,CTSC
1.52422325318742e-41,1.13401198022262,0.428,0.116,2.75610048641349e-37,IRF7 Dendritic,RIPOR2
4.87525632094146e-41,2.04037987122296,0.637,0.299,8.81543847952635e-37,IRF7 Dendritic,SLC20A1
6.37945713753118e-41,1.29313329221635,0.698,0.284,1.15353343960839e-36,IRF7 Dendritic,LSP1
6.60846240187615e-41,1.84623607680465,0.447,0.141,1.19494217150725e-36,IRF7 Dendritic,OTULINL
1.81626935239308e-40,1.54054527357191,0.749,0.406,3.28417824299716e-36,IRF7 Dendritic,UCP2
9.15838846137644e-40,1.12683322754903,0.53,0.177,1.65601980158609e-35,IRF7 Dendritic,PECAM1
2.65444460213297e-39,1.47569883533006,0.498,0.171,4.79976672957683e-35,IRF7 Dendritic,WDFY2
2.81490702428248e-39,2.20316649640936,0.349,0.096,5.08991488130758e-35,IRF7 Dendritic,ZDHHC14
1.83640768386195e-38,1.40705773523579,0.753,0.412,3.32059237395917e-34,IRF7 Dendritic,GGA2
4.0879843653867e-38,1.3760354987144,0.423,0.126,7.39189332949223e-34,IRF7 Dendritic,CD300A
4.18633771700733e-38,1.71623985434614,0.312,0.076,7.56973585989265e-34,IRF7 Dendritic,FCHO1
1.41611139496778e-37,0.888009636265646,0.842,0.432,2.56061262438074e-33,IRF7 Dendritic,AKNA
1.63269924532097e-37,2.18870762254352,0.447,0.162,2.95224677538937e-33,IRF7 Dendritic,TEX2
3.08803676180078e-37,2.23453749686112,0.386,0.121,5.58378807268818e-33,IRF7 Dendritic,ZFYVE26
9.48681523156717e-37,0.919123369735275,0.744,0.324,1.71540593017198e-32,IRF7 Dendritic,ARHGAP4
1.10317090373969e-36,1.07943522716481,0.549,0.212,1.99475362814212e-32,IRF7 Dendritic,MZB1
1.14071018524543e-36,1.59486009870347,0.553,0.226,2.06263215696079e-32,IRF7 Dendritic,MAN2B1
2.88545101994853e-36,1.37555319812612,0.442,0.14,5.21747253427093e-32,IRF7 Dendritic,ANTXR2
3.78916463519325e-36,1.22686906609559,0.702,0.344,6.85156749335644e-32,IRF7 Dendritic,NPC2
1.12508074371775e-35,0.796000260471287,0.986,0.833,2.03437100079044e-31,IRF7 Dendritic,MT-ND6
1.16437806902746e-35,1.37006621561158,0.274,0.063,2.10542842441546e-31,IRF7 Dendritic,ADRB2
1.49645500741994e-35,1.77543814603366,0.363,0.107,2.70588994441674e-31,IRF7 Dendritic,OAS1
2.52908602986072e-35,1.60802034976876,0.437,0.149,4.57309335919415e-31,IRF7 Dendritic,CEP128
2.70885400305433e-35,1.71065867924599,0.298,0.075,4.89814980832284e-31,IRF7 Dendritic,L3MBTL3
3.37744011318604e-35,1.23753656748144,0.763,0.438,6.10708721266299e-31,IRF7 Dendritic,PNRC1
4.0717789769634e-35,1.5493581938324,0.279,0.066,7.36259074614522e-31,IRF7 Dendritic,SNX20
5.0118868379717e-35,1.72900034039984,0.298,0.075,9.06249378042042e-31,IRF7 Dendritic,N4BP2L1
7.11698935461036e-35,2.07737594476817,0.326,0.093,1.28689401510065e-30,IRF7 Dendritic,PPP1R15A
8.48375883809606e-35,1.44354207732871,0.623,0.296,1.53403327310453e-30,IRF7 Dendritic,NIN
1.75320142965865e-34,1.0586633531465,0.656,0.268,3.17013882510876e-30,IRF7 Dendritic,DOCK2
2.03475272924794e-34,2.07237953593312,0.358,0.112,3.67923988502612e-30,IRF7 Dendritic,TATDN3
2.98447407723131e-34,2.22668598570328,0.344,0.105,5.39652602644965e-30,IRF7 Dendritic,PAFAH2
4.03939920605558e-34,1.42589665412555,0.419,0.135,7.3040416443897e-30,IRF7 Dendritic,KAT2B
6.36417842124232e-34,1.08330352963279,0.753,0.407,1.15077074212904e-29,IRF7 Dendritic,CTSZ
2.83111561840986e-33,0.466255718091329,0.833,0.491,5.11922326120871e-29,IRF7 Dendritic,CTSB
3.35988783298581e-33,2.24673325230629,0.353,0.112,6.07534917960494e-29,IRF7 Dendritic,ZNF175
3.54345123068532e-33,1.32483569619196,0.577,0.25,6.4072685153252e-29,IRF7 Dendritic,SP110
7.17056254667021e-33,0.655069548344373,0.507,0.181,1.29658111968891e-28,IRF7 Dendritic,CD68
2.18555317285372e-32,1.36037145427961,0.288,0.073,3.9519172471541e-28,IRF7 Dendritic,PPP1R16B
2.20612753417753e-32,0.938427044333717,0.674,0.287,3.98911980729982e-28,IRF7 Dendritic,CORO1A
2.24639347056683e-32,1.47125241623957,0.451,0.165,4.06192867347894e-28,IRF7 Dendritic,CD55
2.36598628196224e-32,2.28356856690323,0.326,0.099,4.27817639504412e-28,IRF7 Dendritic,ARID3A
3.5193999550636e-32,1.40613436060741,0.274,0.067,6.363778998746e-28,IRF7 Dendritic,MARCH1
3.832871051028e-32,1.04547522035091,0.47,0.166,6.93059743446883e-28,IRF7 Dendritic,PAG1
3.97495698658926e-32,1.07769615430113,0.349,0.098,7.1875172231507e-28,IRF7 Dendritic,LY9
4.17900486383703e-32,1.07589800467092,0.516,0.195,7.55647659479013e-28,IRF7 Dendritic,ADCY7
5.60973771123958e-32,1.4494499388162,0.586,0.271,1.01435277294634e-27,IRF7 Dendritic,INPP4A
6.55920314413115e-32,1.36953069834618,0.693,0.391,1.18603511252179e-27,IRF7 Dendritic,BTAF1
8.2021527810018e-32,1.45544623646524,0.637,0.335,1.48311326586075e-27,IRF7 Dendritic,STRBP
1.14730573376946e-31,1.91378819618212,0.442,0.171,2.07455822780193e-27,IRF7 Dendritic,DNAJC4
2.78667818040506e-31,1.29869298480759,0.763,0.461,5.03887148580844e-27,IRF7 Dendritic,PLXNB2
2.79037654070158e-31,1.01327355330446,0.428,0.14,5.0455588608966e-27,IRF7 Dendritic,MAP4K1
4.28061392099208e-31,1.54676222877821,0.647,0.36,7.74020609193788e-27,IRF7 Dendritic,IRF2BP2
5.98509285566197e-31,1.65916407765504,0.409,0.143,1.0822244901608e-26,IRF7 Dendritic,METTL7A
6.3986451863203e-31,1.21539448461453,0.591,0.267,1.15700302259044e-26,IRF7 Dendritic,ATP2A3
1.5342362302806e-30,1.04884117809462,0.428,0.143,2.77420595159339e-26,IRF7 Dendritic,NCKAP1L
3.75349957883446e-30,0.924348244420146,0.744,0.394,6.78707793844847e-26,IRF7 Dendritic,LCP1
8.597605188644e-30,1.06594582274164,0.502,0.194,1.55461897021061e-25,IRF7 Dendritic,CTSS
1.02352866063323e-29,1.2862488735065,0.526,0.223,1.85074452415701e-25,IRF7 Dendritic,SFMBT2
1.11304853444187e-29,1.96513576000274,0.293,0.085,2.0126143599778e-25,IRF7 Dendritic,DUSP7
1.38013388040893e-29,1.13878313625709,0.642,0.31,2.49555808255543e-25,IRF7 Dendritic,TPP1
1.71906514607167e-29,1.14479140250882,0.484,0.184,3.10841359712679e-25,IRF7 Dendritic,RAC2
2.05389810929682e-29,1.18249296146258,0.377,0.12,3.7138585612305e-25,IRF7 Dendritic,EVI2B
2.264340461714e-29,1.19595811216083,0.595,0.271,4.09438042287126e-25,IRF7 Dendritic,FAM118A
2.90802231526026e-29,1.58868484360477,0.54,0.251,5.2582859504536e-25,IRF7 Dendritic,PI4KA
3.56067068364441e-29,1.02501641448243,0.842,0.573,6.43840473016582e-25,IRF7 Dendritic,CYBA
8.56267258234194e-29,0.961355075749874,0.493,0.186,1.54830245633907e-24,IRF7 Dendritic,IL16
9.17373955672768e-29,1.61847418782962,0.526,0.242,1.6587955866475e-24,IRF7 Dendritic,ARHGAP17
2.25981901939526e-28,1.90603811638294,0.447,0.192,4.08620475087051e-24,IRF7 Dendritic,CNP
2.32671506347942e-28,1.61598900876243,0.442,0.18,4.20716617778349e-24,IRF7 Dendritic,NGLY1
3.28319603897646e-28,1.4770780763871,0.581,0.3,5.93667507767723e-24,IRF7 Dendritic,CXXC5
3.94335358967265e-28,1.06618466773749,0.456,0.168,7.13037196084608e-24,IRF7 Dendritic,IL10RA
7.55728628245406e-28,2.25285095586577,0.251,0.069,1.36650850559334e-23,IRF7 Dendritic,SLC4A3
1.17153973511982e-27,1.35777886070907,0.642,0.366,2.11837814904367e-23,IRF7 Dendritic,SPCS1
1.28232854419202e-27,1.81437538863775,0.493,0.229,2.318706473608e-23,IRF7 Dendritic,RECQL5
2.19040065636339e-27,1.6859608079581,0.479,0.214,3.96068246683628e-23,IRF7 Dendritic,LIMD1
3.04670655617417e-27,1.84176113449158,0.479,0.219,5.50905479487414e-23,IRF7 Dendritic,SERTAD2
1.2624816861011e-26,1.80163542542421,0.34,0.118,2.28281938480802e-22,IRF7 Dendritic,SLC41A2
2.25958660740427e-26,1.10082404204808,0.688,0.403,4.08578450350841e-22,IRF7 Dendritic,RNF149
3.54366393767989e-26,1.89891193121599,0.326,0.112,6.40765313211277e-22,IRF7 Dendritic,CDCA7L
6.49181350500751e-26,1.62914623097957,0.34,0.115,1.17384971797546e-21,IRF7 Dendritic,NDRG1
1.36466606702905e-25,0.675863740623012,0.456,0.168,2.46758918240193e-21,IRF7 Dendritic,RASGRP2
2.11359121379089e-25,0.867596418338459,0.395,0.139,3.82179563277669e-21,IRF7 Dendritic,GPSM3
2.94267630439991e-25,1.70076683464973,0.442,0.197,5.32094729361592e-21,IRF7 Dendritic,NADK
3.23306261257776e-25,1.57111231838224,0.363,0.135,5.84602381606311e-21,IRF7 Dendritic,UVRAG
7.40633888369919e-25,1.0884321815272,0.372,0.129,1.33921419695049e-20,IRF7 Dendritic,SPN
9.14835008583429e-25,1.1275589149193,0.735,0.454,1.65420466252056e-20,IRF7 Dendritic,VAMP8
1.64286339676788e-24,1.74008508502213,0.428,0.192,2.97062559403568e-20,IRF7 Dendritic,PPP1R14B
2.00577393367025e-24,1.08131991084244,0.353,0.122,3.62684042686255e-20,IRF7 Dendritic,JAK2
2.2820196165217e-24,0.857598516485095,0.814,0.507,4.12634787059454e-20,IRF7 Dendritic,GRN
3.38596140367154e-24,1.29848070644755,0.586,0.323,6.12249541011888e-20,IRF7 Dendritic,NAGK
3.67545775686548e-24,1.31805210758167,0.553,0.292,6.64596271596415e-20,IRF7 Dendritic,TARBP1
4.01278211051434e-24,1.46508327907502,0.479,0.226,7.25591261223203e-20,IRF7 Dendritic,TP53I13
5.64457400825825e-24,0.47754217913454,0.702,0.335,1.02065187217326e-19,IRF7 Dendritic,LAPTM5
1.41176680150852e-23,0.960100447120016,0.493,0.207,2.5527567304877e-19,IRF7 Dendritic,CHST11
1.75300644896798e-23,1.57047199705653,0.349,0.132,3.16978626102389e-19,IRF7 Dendritic,RMC1
4.43200834466208e-23,1.29873950798494,0.512,0.252,8.01395748881798e-19,IRF7 Dendritic,S100PBP
7.13566832234879e-23,1.87439721589497,0.386,0.165,1.29027154604711e-18,IRF7 Dendritic,ST3GAL4
9.96479864085731e-23,1.77402390012811,0.377,0.156,1.80183489023982e-18,IRF7 Dendritic,MOB1B
1.77831251957135e-22,0.421995226127828,0.674,0.311,3.21554469788891e-18,IRF7 Dendritic,ARHGAP15
2.1728511974183e-22,0.843849955075663,0.353,0.124,3.92894953517177e-18,IRF7 Dendritic,BIN2
2.25425594593053e-22,1.10913187916351,0.512,0.246,4.07614560143158e-18,IRF7 Dendritic,DPYSL2
2.37444673407239e-22,1.01233671695051,0.656,0.394,4.29347458454969e-18,IRF7 Dendritic,SLC38A2
2.63966318188745e-22,0.79463502069891,0.46,0.19,4.77303896548888e-18,IRF7 Dendritic,KCTD12
4.28204519893507e-22,0.935611711517424,0.549,0.287,7.7427941287144e-18,IRF7 Dendritic,CAPG
5.87137513982596e-22,0.476604417813154,0.986,0.833,1.06166205278333e-17,IRF7 Dendritic,B2M
7.63547028518264e-22,1.03775283156444,0.474,0.208,1.38064573696672e-17,IRF7 Dendritic,CMTM3
1.0356603353703e-21,1.16289850860638,0.53,0.274,1.87268101841658e-17,IRF7 Dendritic,GGNBP2
1.21297368003938e-21,1.54856983606196,0.423,0.195,2.19329900824722e-17,IRF7 Dendritic,SMC6
1.26548045330805e-21,0.826307745214159,0.605,0.304,2.28824175567161e-17,IRF7 Dendritic,TGFBR2
2.48614201683481e-21,1.6185746661712,0.316,0.12,4.49544199484071e-17,IRF7 Dendritic,STK11IP
2.77030670537083e-21,1.37585232138633,0.433,0.2,5.00926858465153e-17,IRF7 Dendritic,LHFPL2
4.00647461924342e-21,1.0566013281018,0.316,0.109,7.24450740651595e-17,IRF7 Dendritic,TAGAP
4.26974057817523e-21,1.75934304765433,0.33,0.13,7.72054491345644e-17,IRF7 Dendritic,TMEM19
5.38371167749196e-21,1.31887379197078,0.558,0.314,9.73482745524097e-17,IRF7 Dendritic,ELMSAN1
6.07288814839051e-21,1.39724242823333,0.512,0.274,1.09809963499197e-16,IRF7 Dendritic,ULK1
6.80282343350787e-21,0.453417444815291,0.637,0.3,1.23008653324689e-16,IRF7 Dendritic,CELF2
7.57002289742952e-21,0.944581070505203,0.526,0.252,1.36881154031321e-16,IRF7 Dendritic,PLEKHO1
8.61235806754578e-21,1.45000623905818,0.279,0.096,1.55728658577363e-16,IRF7 Dendritic,SKAP2
8.64815947258119e-21,1.02977174976634,0.265,0.083,1.56376019583213e-16,IRF7 Dendritic,PIK3R5
9.90948107318374e-21,0.781115748816238,0.851,0.624,1.79183236765308e-16,IRF7 Dendritic,MDM4
1.76647474334535e-20,1.35604864350169,0.479,0.247,3.19413963091706e-16,IRF7 Dendritic,SELENOS
2.02252410297503e-20,1.46542117366553,0.251,0.081,3.65712808299944e-16,IRF7 Dendritic,TRDMT1
2.4128392395521e-20,2.08237017140863,0.274,0.099,4.36289591295811e-16,IRF7 Dendritic,DACH1
2.87588946868686e-20,1.16868836083187,0.335,0.128,5.20018333727959e-16,IRF7 Dendritic,FKBP5
3.2799226908017e-20,1.17416755492943,0.549,0.309,5.93075620950763e-16,IRF7 Dendritic,ITCH
3.70279952601087e-20,1.3035167635396,0.54,0.315,6.69540210293285e-16,IRF7 Dendritic,PRKCD
6.47094367916993e-20,1.73277853278671,0.4,0.186,1.17007603606751e-15,IRF7 Dendritic,MTMR1
6.63289143437493e-20,1.39146264689592,0.47,0.241,1.19935942916368e-15,IRF7 Dendritic,ERCC1
9.75238290613214e-20,1.55518922868477,0.479,0.257,1.76342587708681e-15,IRF7 Dendritic,IRF2BPL
1.05459132616229e-19,1.15404533720306,0.293,0.105,1.90691203596664e-15,IRF7 Dendritic,DAPP1
1.25913904795336e-19,0.957269942276599,0.293,0.102,2.27677522650927e-15,IRF7 Dendritic,SYNE3
1.62865425423702e-19,1.6129724170158,0.47,0.252,2.94493262251138e-15,IRF7 Dendritic,HIGD1A
2.20721244028136e-19,1.67486088855501,0.474,0.266,3.99108153451675e-15,IRF7 Dendritic,REPIN1
2.45946620477834e-19,1.81081954324053,0.279,0.104,4.44720679148019e-15,IRF7 Dendritic,DCPS
2.49134159246101e-19,1.11241074238139,0.409,0.175,4.50484386748799e-15,IRF7 Dendritic,IFI44
2.80437830789602e-19,0.405450542625348,0.595,0.278,5.07087685633759e-15,IRF7 Dendritic,CD53
2.99322693890648e-19,0.876119273251792,0.363,0.142,5.41235295093069e-15,IRF7 Dendritic,LPXN
3.05038355815624e-19,1.55701925650188,0.433,0.218,5.51570354985811e-15,IRF7 Dendritic,RIPOR1
3.12693569861675e-19,1.39583810037064,0.293,0.109,5.65412513023881e-15,IRF7 Dendritic,ECHDC1
4.08410393659091e-19,1.42728045526113,0.326,0.132,7.38487673814368e-15,IRF7 Dendritic,EIF4ENIF1
4.82657041653277e-19,1.32801713579514,0.456,0.236,8.72740462717455e-15,IRF7 Dendritic,NFATC2IP
4.99355179991868e-19,1.37734607480018,0.479,0.256,9.02934036461295e-15,IRF7 Dendritic,TRABD
5.50393616938025e-19,1.04883427417503,0.619,0.393,9.95221738147337e-15,IRF7 Dendritic,DNM2
7.40855816607452e-19,1.20399735030064,0.577,0.36,1.3396154875896e-14,IRF7 Dendritic,CAT
8.24962537411366e-19,0.255094925507398,0.423,0.179,1.49169726014723e-14,IRF7 Dendritic,AEBP1
8.41939405859576e-19,1.72313516724647,0.274,0.102,1.52239483367529e-14,IRF7 Dendritic,CTNS
1.29833246070542e-18,1.34840416306922,0.391,0.182,2.34764475544754e-14,IRF7 Dendritic,SLC35C2
1.40811196121211e-18,1.0441172744045,0.27,0.092,2.54614804826374e-14,IRF7 Dendritic,GAB3
2.82427248006185e-18,1.6798003841663,0.349,0.157,5.10684949844784e-14,IRF7 Dendritic,POLB
3.51439108532191e-18,0.744168263519189,0.507,0.254,6.35472196047907e-14,IRF7 Dendritic,SEPTIN6
4.2020977780883e-18,1.36260110390444,0.442,0.228,7.59823320233926e-14,IRF7 Dendritic,NUDT22
4.22998584878706e-18,0.828533533168235,0.274,0.096,7.64866041177675e-14,IRF7 Dendritic,MX2
5.07985872329049e-18,1.24527939561669,0.47,0.247,9.18540054345387e-14,IRF7 Dendritic,PARP10
5.77185768272359e-18,1.01249016616217,0.535,0.302,1.04366730619008e-13,IRF7 Dendritic,DENND4B
5.78592638253207e-18,1.1611811839611,0.591,0.38,1.04621120848945e-13,IRF7 Dendritic,RRBP1
7.62380722648546e-18,1.38624948810861,0.279,0.106,1.3785368226931e-13,IRF7 Dendritic,WDR81
8.92029173322589e-18,1.86968217163098,0.251,0.092,1.61296715120191e-13,IRF7 Dendritic,ATP13A2
1.04287502472239e-17,0.714044981483936,0.381,0.159,1.88572661970302e-13,IRF7 Dendritic,VASH1
1.12554886036563e-17,1.25867733794653,0.451,0.234,2.03521744931313e-13,IRF7 Dendritic,ETV6
1.35207297541874e-17,0.57755767533575,0.447,0.196,2.44481835415217e-13,IRF7 Dendritic,ADA2
1.51733795045034e-17,1.45833079440459,0.26,0.094,2.7436504820043e-13,IRF7 Dendritic,MAP3K14
1.61734300187696e-17,0.958664645900292,0.595,0.362,2.92447961599392e-13,IRF7 Dendritic,PHYKPL
1.960110576207e-17,1.00903096064439,0.47,0.235,3.54427194389751e-13,IRF7 Dendritic,MAN1A1
2.10318210952053e-17,0.920172484721725,0.312,0.122,3.80297389043502e-13,IRF7 Dendritic,CYFIP2
2.25033373238697e-17,0.809089696006738,0.358,0.146,4.06905345490212e-13,IRF7 Dendritic,SASH3
2.28797617691636e-17,1.69825384221752,0.33,0.147,4.13711852310017e-13,IRF7 Dendritic,SLC9A7
2.45576407500437e-17,1.19837205720772,0.381,0.173,4.4405126004229e-13,IRF7 Dendritic,OAS2
3.40737124037709e-17,1.79428571894572,0.372,0.181,6.16120867684985e-13,IRF7 Dendritic,ZBTB33
3.96854763585577e-17,1.0771956738095,0.386,0.182,7.17592783515441e-13,IRF7 Dendritic,MALT1
4.2847481760864e-17,0.343736167289624,0.493,0.223,7.74768165199943e-13,IRF7 Dendritic,ACAP1
4.82834473612412e-17,1.14938343799525,0.526,0.305,8.73061295185964e-13,IRF7 Dendritic,MYO15B
4.97819308748897e-17,0.68372407958029,0.605,0.353,9.00156874079755e-13,IRF7 Dendritic,CNTRL
5.37689077653936e-17,0.804255727187908,0.586,0.356,9.72249390213847e-13,IRF7 Dendritic,ENTPD4
7.27754516285594e-17,1.37258139746202,0.298,0.121,1.31592571634761e-12,IRF7 Dendritic,RHBDF2
7.95767685157969e-17,1.15425894008565,0.567,0.354,1.43890712830264e-12,IRF7 Dendritic,PAXX
1.10325996266017e-16,1.04166611350182,0.577,0.361,1.99491466448213e-12,IRF7 Dendritic,PTBP3
1.38365455477285e-16,1.06459245122315,0.363,0.164,2.50192416594028e-12,IRF7 Dendritic,FOXN2
1.49842308095911e-16,1.34021177721475,0.288,0.114,2.70944861499027e-12,IRF7 Dendritic,UBE2E3
